MHCII,Autofluo.,CD11b,CD64,CD161,Ly6G,CD3,CD19,CD11c
2.0882,0.20003,1.0451,0.8529,1.6667,0.53908,0.29598,3.0263,0.62333
2.5711,1.0386,0.71075,0.1798,1.1158,0.14438,1.0694,3.3704,0.58495
1.2577,1.6238,1.4118,0.60001,0.82966,0.86388,2.8037,0.72736,0.83298
0.55669,1.3268,1.0149,1.3553,0.93235,0.91774,2.2631,1.5362,1.2282
2.4061,0.66987,1.0618,1.0125,0.82692,0.80284,0.56672,2.802,0.40375
1.6718,1.1293,1.1135,0.47493,1.3031,0.90348,2.9993,0.46275,1.2675
0.64232,1.3523,1.1068,1.0335,1.3932,0.48513,2.5682,1.104,0.7243
1.1339,1.0239,0.92651,1.0141,1.0787,0.71776,0.93394,2.7111,1.0254
2.4039,1.3098,0.64623,1.3405,0.42469,0.8075,0.92666,3.1792,0.61855
1.8781,1.3523,1.5066,1.1867,0.61629,1.1555,0.47725,3.1121,1.2845
1.9945,1.0179,1.3384,0.84651,0.58297,1.4225,1.3112,2.9871,1.1166
0.38802,1.4496,1.3297,0.92125,0.67999,1.1259,3.0508,1.9245,1.015
3.1628,0.7244,2.2609,0.57728,1.2495,0.69946,1.4941,3.2595,1.7298
0.82517,1.1979,1.2235,0.87036,0.75231,0.8579,3.0544,1.2673,1.1272
2.4548,1.0895,1.7604,0.17668,0.89845,0.78735,0.29124,3.2554,0.35141
2.9969,1.8403,2.4151,0.37321,0.27161,1.886,0.84874,3.7769,0.3952
2.5576,0.97168,0.55767,0.80763,1.1836,0.84426,0.96354,3.1111,0.54397
1.0604,1.1571,0.1625,1.3154,0.8509,0.47657,2.7035,1.1499,1.8894
2.6462,1.2139,1.0699,0.95816,1.293,0.58916,0.84644,3.0492,0.93786
0.65602,1.3098,1.691,0.74512,0.34433,1.3406,2.5604,1.7462,0.46294
0.63933,1.2923,0.73317,1.0799,0.84616,0.63576,2.6047,1.4803,0.87746
2.846,0.99356,0.50716,0.75252,0.51309,1.0167,1.1004,2.8193,0.87838
1.2996,1.5893,2.5612,0.69767,2.9372,0.63711,1.565,0.53069,3.0167
0.89745,1.467,0.79649,1.0762,1.2807,0.80233,1.2655,1.0485,1.0899
1.7259,1.6401,1.2431,0.8532,1.5158,1.0496,0.11302,1.3931,2.3068
2.2367,1.5904,1.6234,0.62611,0.73219,0.50352,0.94595,3.1169,0.86547
1.925,0.3749,1.1076,1.0408,0.69628,0.93017,0.68307,3.0395,1.0914
0.94127,1.2207,0.97693,1.0908,1.1557,0.5451,2.5188,0.92559,1.1627
2.8692,1.8078,2.9237,1.0093,0.8242,0.99638,1.3405,1.2202,3.1826
0.14167,0.68165,1.4707,0.92777,1.1301,0.44242,3.0376,1.5919,0.54008
2.5874,1.7294,1.6133,1.1172,0.99523,1.0767,1.3654,3.7388,0.44672
0.60712,1.3901,0.85996,0.95866,0.87798,0.91311,2.9674,1.1573,0.8275
1.7829,0.60637,1.2418,0.71217,1.4291,0.38698,0.81835,3.2468,0.46254
2.4975,0.93619,0.33875,1.1763,0.53916,1.1727,0.29995,3.1969,0.15928
0.89944,1.674,1.4509,0.9573,1.297,0.76837,3.2447,0.86336,0.30461
2.4796,1.3361,1.2017,1.1407,0.4148,0.35218,0.72371,3.1698,0.57056
1.6453,1.5734,0.77757,0.74881,0.96722,1.0503,2.8751,0.78169,0.64866
-0.074009,1.2659,0.57299,1.2945,1.2045,0.60071,3.0067,1.7901,1.1366
2.9196,1.1189,1.0541,0.2209,0.7393,0.90819,1.0966,3.2215,1.35
2.3194,1.1571,0.72632,0.83345,0.64815,0.95097,1.0585,2.9048,1.0117
2.8782,1.7417,3.0103,0.50632,0.80068,0.98514,1.9194,1.4573,3.0752
1.2607,0.73974,0.52578,0.75728,0.68499,0.49562,2.9608,1.2734,1.095
2.6898,1.3155,1.2389,0.9403,1.3449,0.44485,1.2656,3.1133,1.0428
2.1556,1.0269,0.78928,1.1837,1.1804,0.30191,1.2391,3.2862,1.3324
2.9333,1.3306,0.8895,1.6831,0.14918,1.2001,0.84745,3.5044,-0.017714
2.9744,1.4948,1.2072,0.63922,1.2051,0.30325,1.4466,3.4082,0.60952
0.51945,1.2638,1.3663,1.1731,0.8513,0.9342,2.3336,1.2747,1.4764
2.6956,1.3397,1.2911,0.65941,1.0841,0.82467,0.99938,2.7192,1.2699
1.3983,1.2025,1.4427,0.69912,1.0885,0.69704,2.3615,0.89798,0.5081
2.9171,1.6186,2.3991,0.99853,0.74675,0.65622,1.3315,1.6622,2.97
0.8071,0.62233,1.0539,0.87329,1.2571,0.84217,2.799,0.88239,0.63204
0.77421,1.1885,0.39388,1.1477,0.88727,0.61516,2.8848,1.2437,1.2912
2.5704,1.1766,1.1358,0.39393,0.4309,0.70819,0.74291,2.9611,0.36447
2.8761,1.137,0.3263,0.71485,0.95763,0.6681,1.2698,3.1944,0.50634
2.177,0.72054,0.85233,1.0288,1.3691,0.1263,0.57416,2.8325,1.1392
1.3896,1.0179,1.5889,0.82883,1.1519,1.032,2.8657,0.29863,0.78502
2.8717,1.2575,0.56408,0.70879,1.5966,0.046995,0.48113,3.1454,0.33196
0.76563,1.7253,2.6402,1.1882,2.681,0.94313,1.2573,0.76165,2.2697
2.2618,1.0757,0.55135,0.89471,0.5103,1.0525,0.70052,2.9169,0.59165
2.8151,1.9955,1.9555,0.71603,0.90543,0.57704,1.525,0.88074,3.5896
1.0237,1.0812,1.4126,0.98153,1.0988,0.47127,2.7557,1.2703,1.4282
2.7247,1.7737,1.5774,0.36392,1.6799,0.6256,1.2074,3.4639,1.1025
2.0167,1.162,1.0385,0.6501,0.32914,1.0128,0.72204,3.0839,0.74846
2.3908,1.1215,1.5567,0.41215,0.90042,1.1174,1.4395,3.2286,1.153
2.7394,1.8983,2.0573,0.70854,1.0351,0.63689,1.1298,3.5666,1.7818
2.5802,0.38663,1.0379,0.655,0.45429,1.4122,0.18613,3.0994,0.57237
2.5339,1.2762,0.70611,0.60863,0.88729,0.66522,0.66789,3.4298,1.515
2.9272,0.76631,0.83967,0.56044,0.97772,0.6222,0.50192,3.0411,0.33527
2.3746,1.0785,0.93112,0.41643,0.89995,1.1951,0.69278,3.1917,1.2897
1.8101,1.3901,0.62882,0.58168,1.2513,0.98092,2.4108,0.11179,1.1696
2.609,2.7718,2.7434,2.7189,0.95007,1.0165,1.3285,2.1396,2.4812
2.5491,1.0269,0.60644,0.87487,1.3794,0.64175,1.1857,2.9763,0.70437
2.0164,0.98736,0.8915,0.92652,1.0749,0.77805,1.4235,3.0044,0.65703
2.6703,0.95893,1.0564,0.64123,0.99135,0.47529,0.54809,2.998,0.63446
1.9177,0.86122,1.241,1.0678,1.1009,0.72897,0.68519,3.057,0.58194
0.66653,1.1669,0.74632,1.0969,1.7884,1.1137,2.4493,0.83843,1.2338
1.6684,0.16892,0.91547,0.82947,0.61152,1.0704,0.59475,2.7335,0.83518
2.5775,1.5711,1.6006,1.1732,0.9759,0.91077,1.2182,3.4253,1.3871
1.3681,1.3901,1.0676,0.88777,1.071,0.60044,2.8789,0.6527,0.90132
1.0328,1.1955,0.94432,0.79583,1.2367,0.67005,2.5132,1.0258,0.85627
1.9197,2.4173,2.2734,2.2995,1.2612,1.5346,1.3657,1.0726,1.5821
2.0355,0.72054,0.54764,0.70719,0.97884,0.72875,0.22919,2.9413,0.87843
2.8755,1.4254,0.62815,0.36134,0.67526,0.66793,0.74773,3.3536,1.1081
2.4165,1.1694,1.1055,0.91191,0.80875,0.62159,0.9213,3.0662,0.31707
2.9717,1.2741,1.2037,0.34459,1.551,0.96638,1.2497,3.0483,1.1287
1.799,0.93947,1.2179,0.71375,0.7995,0.56051,0.94925,3.0139,0.63998
1.5643,0.93619,0.7929,0.66291,1.0731,0.75976,3.1375,0.36145,0.63753
0.82812,1.2295,0.53327,1.0586,1.0186,0.75399,3.0384,1.7383,0.54681
2.0551,1.3212,0.58804,0.64991,0.719,1.142,0.3326,3.2098,0.60681
2.5776,1.1496,0.81588,0.71255,0.34838,0.59496,1.1023,3.2463,0.61094
1.2324,1.1215,0.85853,0.95964,1.1072,0.7951,3.0573,0.86018,1.1467
2.8886,1.1471,1.124,0.5524,1.0617,0.36485,0.70647,3.0288,1.021
2.5545,0.85061,0.93417,1.1273,1.2959,0.8063,0.30572,3.0166,0.47181
2.1733,1.3342,0.9085,0.60571,0.28926,0.77602,0.92718,3.2024,1.2338
0.57033,0.46591,0.9162,1.0409,0.91067,0.96566,0.65611,2.5835,1.1948
0.37659,1.7841,0.60514,0.97695,0.88736,0.65267,2.9945,1.6553,0.46109
1.1389,0.95571,0.90366,0.91571,1.0854,0.49832,2.4654,1.283,0.71339
2.4379,1.1003,1.2742,0.61362,1.2274,0.65569,0.53424,3.137,0.9224
1.4222,0.84348,1.5141,0.67324,1.1591,1.0368,2.5271,0.48743,1.1209
2.2734,1.7278,1.6661,0.89224,1.4897,0.79437,1.0046,2.9334,0.89275
0.69318,1.103,1.1144,1.0201,0.9879,0.76617,1.294,1.4619,1.0778
3.166,1.8396,3.3731,0.89425,1.1793,1.3167,2.026,0.77847,3.4712
1.7864,1.1546,0.80655,0.97602,1.4881,0.86261,0.77168,3.1138,1.3981
2.5187,1.3817,1.6132,0.8019,0.83845,0.58816,1.3793,3.0858,0.51799
0.18771,1.0531,0.80086,1.3025,0.71142,0.63529,3.1947,1.5507,1.2036
1.0094,1.2659,1.051,0.94468,0.82346,0.77777,2.9294,1.3942,0.76096
2.8177,1.2251,0.92314,0.56638,1.6856,0.78976,0.76146,3.445,0.45605
2.1669,0.85769,0.78592,1.0557,1.1011,0.67783,0.60635,3.1559,0.16022
2.8109,1.4191,1.1587,0.45935,0.83276,0.80802,0.59583,3.236,0.086082
1.8205,1.8203,1.4658,0.48814,1.1759,0.73493,1.5872,0.17733,1.2776
2.8725,1.0673,1.6697,0.22762,0.45843,0.94672,1.0367,3.0507,1.0343
2.9056,3.0421,2.969,2.9582,1.0399,1.6418,1.9421,2.311,2.6129
0.67277,1.0588,1.2236,1.2229,1.2911,0.95505,2.3212,1.0818,1.009
2.7804,0.59036,1.3521,1.0104,0.80522,0.65584,0.57462,3.0601,0.91897
2.7778,0.88218,0.87982,0.69231,0.32101,1.0392,0.26214,2.9153,0.67814
1.8211,1.4064,0.95566,0.64791,0.70997,1.0566,0.78192,2.7408,0.74314
2.5721,1.3646,0.74759,0.80783,1.1911,0.13337,1.383,3.0306,0.96476
1.5655,1.3934,0.36276,1.4109,0.45862,1.0712,0.55357,3.0083,0.57475
1.1272,1.6351,0.73147,0.79746,1.398,0.90841,2.8524,1.0897,1.0678
2.2067,1.056,1.1403,1.3084,1.0068,0.14327,0.41281,3.0702,0.47415
2.9616,1.056,1.3046,0.74652,1.0699,0.74579,0.71852,3.3341,0.44411
1.687,0.946,0.91993,0.97409,1.4495,0.37043,0.42512,2.7661,0.52478
0.61057,1.3834,1.1339,1.1056,0.81051,1.1479,2.0503,1.7411,0.55804
2.1419,1.0089,1.0397,1.037,0.75773,0.72855,0.3275,3.4754,0.61696
2.3675,1.5882,0.91402,1.1094,0.41343,1.3751,0.41933,3.1524,1.3296
2.7114,0.92959,1.2933,0.33808,0.76341,0.80136,1.0259,3.2935,0.98648
2.4931,1.2339,1.3356,0.54347,1.2331,0.33147,1.5011,3.0803,0.75075
2.4423,0.82185,0.58324,0.85622,0.55449,0.97225,0.98212,3.1682,1.4464
1.3329,1.7812,1.1633,0.90173,2.7968,1.1155,0.88965,0.98707,2.3835
0.64954,1.4191,1.1316,1.0227,1.07,0.82892,3.0447,1.5646,1.1304
2.6003,2.675,2.7151,2.8155,0.5636,1.7158,1.7136,2.7973,2.3425
2.2747,1.3576,1.1579,1.0009,0.77271,0.87123,1.3297,3.0822,1.1786
2.967,1.9959,2.0867,0.83253,1.1724,0.29059,1.1025,3.7271,1.0384
1.7865,1.2426,0.36068,1.133,1.69,0.24842,0.95035,3.0694,1.1303
1.5838,2.074,2.2269,2.202,0.78815,1.0495,0.7495,1.2512,1.7581
1.6346,1.2139,1.6354,0.8233,0.8444,0.75241,0.69348,3.0421,0.99263
1.8332,1.5313,0.89618,0.40724,1.3812,0.81657,3.1291,0.19029,0.81564
3.0886,1.3594,1.6843,0.24629,1.963,0.71875,1.3654,3.2006,1.7007
1.8813,1.3117,0.90342,1.086,1.1619,0.34706,0.67615,2.9862,0.62801
1.2688,1.4962,1.1322,0.86062,1.2791,1.0451,2.3408,1.0647,0.95336
2.6295,1.1446,0.40698,0.74543,1.5174,0.73109,1.0444,3.1441,1.0025
1.7846,1.3434,1.7079,0.86673,0.41639,1.3821,0.66276,3.0507,0.97659
0.61386,1.2383,1.4542,1.0495,2.24,1.2945,2.2917,1.5605,1.0411
1.3382,1.1838,1.0492,0.82557,0.82947,1.1063,0.43486,1.967,0.65254
1.9078,1.2942,0.77138,0.75131,1.0643,0.72627,1.3674,2.6795,0.68374
2.5246,1.3361,1.034,1.1571,0.16913,1.3549,0.55064,3.0633,0.98039
0.74508,1.2782,0.40523,0.84146,0.77167,1.2223,2.3967,1.1288,0.5742
2.2531,0.95571,1.0507,0.73652,0.74176,0.46881,0.88241,2.7163,0.7413
2.0499,0.86825,0.43166,1.1344,1.488,0.1474,1.2601,2.753,0.96937
2.2646,1.1267,1.4411,0.43993,0.65964,1.1578,0.72444,3.0835,1.3858
2.2173,1.4894,0.9831,0.57239,0.73127,0.5555,0.82904,3.3579,1.0182
1.2127,1.2659,1.5567,0.74924,1.2455,0.58639,3.003,0.52418,0.42621
2.3413,0.71281,1.3926,0.68671,1.0402,0.81186,0.62754,3.1441,1.2849
2.9515,1.1345,1.1367,0.49848,0.65716,0.83898,1.1141,3.0512,0.44317
2.5481,1.2405,1.1036,0.90076,0.80874,0.84511,0.6423,2.9871,1.392
1.0897,1.9399,3.8071,0.70633,1.2136,3.177,1.6628,1.625,0.92938
2.8205,0.99356,1.3345,0.20583,0.621,0.60773,0.94556,3.1795,1.013
2.6651,1.9069,1.6618,1.1654,0.50734,1.1634,1.7757,1.2795,3.3317
2.6851,1.7125,1.188,0.97284,0.79388,0.62087,0.26181,3.2115,0.88523
0.8143,1.1215,1.5495,0.83867,1.0803,1.1265,2.5016,1.0223,0.81303
2.1532,0.98736,0.22079,0.78676,0.80767,1.2863,1.1789,3.0106,0.79475
2.2705,1.2554,1.5918,0.43403,0.76007,1.0139,0.95735,2.8424,0.46141
1.1818,1.0949,0.85564,0.95492,1.0372,1.036,0.82959,2.7831,0.49474
2.6105,1.179,0.63245,0.60005,0.85195,1.3152,0.73204,2.9894,0.49212
1.1173,0.83271,1.1105,1.1011,1.1202,0.50919,1.7594,0.55831,0.80331
2.5914,1.1057,0.96433,0.37797,0.33915,1.1582,0.36818,2.9673,1.0849
2.1372,1.3287,1.1177,1.0373,1.4226,0.51541,0.97402,3.2039,0.90586
0.86117,1.4908,0.48652,0.87313,1.1964,0.49532,2.9361,1.0315,1.0169
1.9786,0.97168,1.1783,0.7426,0.36599,1.0138,1.2372,2.1668,0.80477
0.63614,1.4096,1.8147,1.1638,0.81701,0.44995,1.575,1.4816,0.94845
2.6219,1.5095,0.72296,0.50214,1.8947,0.38484,0.88549,3.3977,1.5734
2.5146,1.1189,1.0711,0.5364,0.60768,0.87143,0.4221,3.1163,1.3213
2.5886,1.3967,1.7325,0.66647,2.1297,0.29001,1.18,3.4376,0.83224
0.70714,1.2491,1.1898,0.90152,1.469,0.90349,2.1301,1.3968,1.0214
2.1249,1.0028,1.5458,0.60619,0.84017,0.8155,0.50404,2.8829,0.89181
2.6576,1.1057,1.3768,0.91821,1.2994,0.16689,1.0193,2.101,0.61837
2.1648,1.4421,1.8711,0.60961,0.48573,1.2824,0.83494,3.3945,0.97294
1.5998,1.5275,2.0445,1.6311,1.1884,0.53744,0.80135,1.25,1.8619
1.0486,1.0895,1.5599,1.0272,0.67291,0.98908,2.3105,1.2773,1.2646
2.7482,1.6186,0.97489,0.14398,0.94634,0.55036,0.44039,3.6169,0.1766
2.9285,1.5437,1.4748,0.6527,0.93514,0.66309,1.0381,3.6135,0.7121
2.9512,1.6227,1.6569,1.3205,0.23063,0.61458,0.97476,3.2476,1.6373
0.69134,1.0868,1.1704,0.98324,1.0576,0.88707,3.0244,1.1422,0.85868
2.6756,1.3342,1.1265,0.65182,0.78938,0.69375,0.93581,2.7416,0.82471
1.4546,1.3268,0.96116,1.0012,1.2842,0.42006,2.8757,1.1753,1.0525
1.493,1.137,0.72743,0.74864,0.77376,0.86632,0.49095,2.224,1.205
2.7749,0.72054,0.91939,0.38038,0.30462,1.1024,1.3461,3.2612,1.0356
2.8475,1.3324,1.2667,0.45152,0.76153,1.386,0.85902,3.1647,0.67568
0.99038,1.0444,0.90685,0.84536,0.99341,1.1808,2.5451,0.62982,1.4574
2.8545,1.4238,1.3463,0.99427,1.1756,0.48368,1.0875,3.6078,0.2313
2.5918,1.0785,0.6756,0.35642,1.0226,1.0793,0.31842,2.9395,0.87159
1.8732,1.1521,1.387,0.66856,0.33653,1.2178,1.0195,3.1481,0.82275
0.58827,1.4032,1.5368,0.88999,1.2013,1.1046,1.0242,0.6507,0.83979
2.6313,0.79618,1.0253,0.67885,1.2208,0.65745,0.84671,2.9055,1.4235
0.5414,1.1163,0.29266,1.1331,1.1182,0.87274,3.0379,0.98319,1.2594
2.6804,1.5376,1.1082,0.68308,0.36703,1.4946,0.74816,3.2002,0.20635
2.7317,1.0357,0.57749,0.58019,0.76878,0.96283,0.41991,3.225,1.1001
2.9631,1.0531,1.0521,0.15584,0.55854,1.0241,0.60421,3.1021,1.1376
1.4657,1.3868,0.85431,0.76435,0.91339,0.62709,2.7581,0.14436,0.88111
3.0552,0.99356,1.3621,0.32333,1.6056,0.67881,1.2114,3.0249,1.35
2.6043,1.2942,1.0181,0.5992,1.3743,0.67471,1.0394,3.5231,0.85068
2.3843,0.7244,1.5486,0.65004,0.030781,1.3673,0.034571,3.2992,1.026
2.4279,0.90276,1.581,0.45004,0.79538,1.3079,0.62158,3.1542,0.94483
2.483,0.92295,1.3312,0.34389,0.46761,0.80796,1.196,3.1074,0.85535
2.3082,1.5042,0.20177,0.74643,0.89728,0.24515,0.09445,3.0536,0.51443
0.45354,1.2823,1.6207,1.142,0.97004,1.0334,2.8379,1.7746,0.96068
2.991,1.0757,0.69424,0.88256,0.67809,0.73881,0.6142,2.8432,0.48568
3.2496,1.57,1.1047,0.31514,1.4434,0.77305,0.90681,3.579,0.44365
1.609,1.4713,1.1298,0.64672,0.6854,0.48909,0.6481,3.6984,0.090393
0.99243,0.92959,0.41745,0.8297,1.1624,0.4536,2.9595,0.8055,0.79819
1.0202,1.2139,0.59008,0.88722,0.83202,1.009,3.0786,2.0136,1.3928
0.94318,1.3801,1.4301,1.0422,0.96968,0.8664,0.45365,2.9678,1.09
1.9068,1.1596,0.66659,1.3458,0.48299,1.1293,1.2852,2.4843,0.66795
1.1901,1.4346,0.87072,0.76714,1.0932,1.0114,2.8274,0.78943,1.0113
2.7914,1.5711,0.80366,0.94514,0.73709,1.4326,3.0309,3.2533,1.0995
0.74232,0.79987,0.96668,1.0528,0.8167,0.57366,2.861,1.3702,0.99087
0.75365,1.5263,0.74957,0.92202,0.99898,0.83841,2.9182,1.3975,1.0295
0.68847,1.7344,2.9119,0.75146,0.52108,1.3768,0.28846,1.3515,1.0367
2.4612,1.1241,0.81548,0.84267,1.7357,0.3381,0.16309,2.9033,1.4743
2.8208,1.3576,1.2783,0.37263,0.42189,1.3263,1.2991,3.3229,0.34591
1.7515,2.0579,3.3645,0.80377,1.2971,1.3828,1.741,1.8731,2.3485
1.617,1.2273,0.99804,0.81871,0.84226,0.78144,0.39333,2.9815,1.4575
0.57202,1.6381,1.2141,1.2842,0.77035,1.1129,2.9603,1.8448,0.90534
3.0604,1.3342,1.5125,0.23619,1.5533,1.2124,0.85974,3.0861,0.63274
2.7376,1.8538,1.9138,0.63119,1.1433,1.6602,1.4981,3.3035,1.8468
1.415,0.3749,1.0018,0.57982,1.1136,0.58372,0.82727,2.7131,0.81355
2.7379,1.4853,1.0861,0.53867,1.2859,0.44235,0.91881,3.2071,1.0456
0.52355,0.68556,1.2396,0.95366,0.86837,0.76366,3.0764,1.7035,0.87051
2.3355,1.3306,1.1293,1.1034,0.52692,1.1063,1.2091,2.9132,0.82221
2.2989,1.4391,1.149,1.4407,0.39144,0.34483,1.033,3.3049,0.33032
2.6531,0.86122,0.7293,0.50398,1.1697,0.85568,1.1541,3.1063,0.8874
1.2813,1.4032,0.54878,0.86813,0.75162,0.81643,2.2424,1.6483,0.66303
-0.068258,1.2982,0.872,1.4122,1.364,0.63203,2.8693,1.7108,0.64483
2.451,1.2721,0.56603,0.88923,1.4782,0.87108,0.61372,2.7236,1.1642
0.81173,1.2273,0.7407,1.1413,2.0625,0.34574,2.7193,0.95291,1.2683
0.25311,1.4685,0.49128,0.98966,0.486,1.247,2.35,1.8154,0.59115
2.2804,1.3231,1.2121,0.99055,1.2081,0.45748,0.51284,3.1203,0.70605
0.86978,1.2762,1.2979,0.88743,0.76863,0.92667,3.2191,1.233,0.91132
2.1185,1.3594,1.4302,0.66145,0.7301,0.65558,0.55623,2.9501,0.50557
2.6493,1.2554,1.8665,0.54547,1.0519,0.53138,1.3833,3.2176,1.0752
0.91192,1.1241,0.703,0.83007,1.3904,0.95354,2.801,1.0246,0.75119
2.4675,1.4511,1.4297,1.1096,1.0141,0.58262,0.50262,3.3648,1.195
1.4315,0.77383,1.3233,0.97589,0.67198,1.342,1.0536,3.0172,0.28668
2.7152,1.5606,1.4476,0.095341,0.31619,0.87943,0.93368,3.7441,1.172
2.5535,1.5082,0.48778,0.65811,0.931,1.1121,0.97583,3.4623,0.46822
2.6319,1.2273,0.91645,0.93824,1.06,0.4452,1.5937,3.0712,1.1397
2.9014,1.2448,0.99354,1.3286,0.64713,0.92212,0.66464,3.0237,0.74844
2.5975,1.3868,0.87595,0.66251,1.0492,1.0684,1.0397,3.1188,0.42291
1.7718,1.0415,1.3058,1.2428,0.9563,0.2606,1.6536,3.0393,1.4643
1.0648,0.70894,0.47628,0.9523,0.73988,0.65092,2.8311,1.0381,0.68368
1.9389,0.78877,1.259,0.71136,1.4262,0.66088,1.3709,3.0404,1.0397
0.7547,1.1546,0.84894,0.9513,0.9316,0.71303,2.7125,1.4659,1.0534
1.9743,1.3212,1.4344,0.66078,1.1152,0.97294,0.70116,3.0959,0.75532
0.4743,1.5186,0.75708,1.0938,0.88745,0.39233,3.3312,1.0103,0.92699
2.4815,1.5082,0.72999,1.3987,0.8945,1.0202,1.4659,3.2039,0.95774
2.1599,1.1345,1.0539,0.85829,0.91476,0.72338,0.60936,3.1846,1.0477
1.947,1.179,1.4719,0.80583,0.78276,0.83629,1.5555,2.7208,1.2115
1.5987,1.4254,1.1908,0.90781,0.8079,0.87211,0.51322,3.0602,0.87719
2.6796,1.2659,1.1866,0.92311,0.73652,0.96409,0.53046,2.9828,0.32882
2.4086,2.4039,2.3719,2.294,0.24469,1.2638,1.2287,3.2693,1.3353
1.085,1.0298,1.0285,0.98756,0.72395,0.58355,2.3252,1.0646,1.3227
0.75411,0.99664,0.57437,0.92134,0.67518,0.9938,2.8875,0.95638,1.0657
2.9501,1.5982,1.4837,0.80556,1.4025,0.81624,1.2129,3.1694,0.60404
2.3868,1.2207,0.8318,1.2123,0.75307,1.1537,0.82815,2.9989,1.0237
2.3276,1.4989,1.8084,0.70059,0.54809,0.84615,0.38858,3.5744,2.9607
1.5696,0.91961,1.3853,0.64698,1.3808,0.77236,3.1805,0.24169,1.0018
1.8983,0.99047,1.2528,1.1951,0.881,0.93852,0.98355,1.8385,0.85233
0.97278,0.89252,0.61457,0.98225,0.94447,0.72522,2.6441,0.85756,0.99375
2.3566,0.83271,1.7628,0.95344,0.788,0.90066,1.2658,3.1098,1.3179
3.0484,1.0617,1.243,0.036077,1.2346,0.81459,0.74675,3.2291,0.92779
2.2967,1.5225,0.8743,0.77169,1.156,0.60752,0.68434,3.2753,1.7694
2.5503,1.4406,1.5283,0.28122,0.44505,1.1253,0.65894,3.2739,1.6406
3.1072,1.6196,1.0374,1.351,0.36872,1.3259,0.58051,3.2581,0.96088
1.0861,1.4,0.092494,1.0557,1.1018,0.89227,2.5971,1.1507,1.0467
2.3913,2.578,2.5665,2.5653,0.56918,1.1406,1.0937,1.7039,2.1309
1.4938,1.2843,0.46192,0.73101,1.0978,0.67805,2.9861,0.35291,0.37741
2.8273,1.2883,0.61893,0.67792,0.78942,0.70295,1.0482,2.9888,0.6268
0.5727,1.2512,1.3758,1.0819,0.73763,0.98514,3.0551,1.2346,1.0707
0.98788,0.89594,0.84097,0.79414,0.90828,1.0991,3.1056,1.07,0.63347
2.9112,1.5938,1.7727,0.59497,1.4236,0.73229,0.55979,3.7506,1.4669
2.1233,1.3212,0.98406,0.58027,0.53032,0.60344,0.7558,3.1204,0.40506
2.482,1.2361,1.0319,0.86018,0.52601,1.267,0.76888,3.1861,0.075159
0.58516,1.3434,0.35036,0.98602,0.38025,0.76397,3.0042,1.6168,0.59782
2.3231,1.3212,0.88724,0.88096,0.54747,1.0466,0.56725,3.2824,0.95984
2.4393,0.75876,1.2002,0.72477,1.4658,0.42764,0.59424,3.0269,0.84066
2.3873,0.87872,0.99152,1.5043,1.3315,0.55554,0.9394,2.9417,0.58214
1.0433,1.0785,1.737,0.78916,1.0749,0.91515,2.4242,1.114,0.30314
1.5185,1.0785,1.066,0.81527,1.044,0.77586,3.0643,1.1996,0.82198
2.6614,1.162,0.56447,0.94289,0.098851,1.3009,1.5096,3.2045,0.72432
2.5776,0.54218,0.42275,0.63768,0.9716,1.2888,1.1946,3.081,1.086
3.0181,1.2962,1.5315,0.75918,1.1096,1.4309,0.85519,2.8125,0.93589
1.3712,1.3342,0.67937,0.82949,0.81594,0.89366,3.0769,0.71769,0.93492
2.335,1.3361,1.349,1.1242,0.55861,0.79424,0.88527,2.9389,0.75314
0.90624,1.8216,2.174,1.0246,2.6292,1.4006,0.46776,1.3781,1.4694
2.6455,2.7703,2.715,2.5002,0.37976,1.0991,1.4552,2.0603,2.3441
2.5434,0.79618,1.0459,0.3393,0.84966,0.57903,0.99126,2.9125,0.99353
2.7215,1.2025,0.64017,0.88391,0.70921,1.2763,1.3417,3.2825,1.0857
3.0184,1.5015,0.77847,0.88717,1.5796,0.82106,1.1371,3.3099,1.583
3.009,1.1084,1.0686,0.6679,0.93829,0.2758,1.1831,3.2835,0.20942
1.692,1.179,0.13195,0.7573,0.94426,0.62711,0.74078,3.1414,1.0807
2.6601,1.3801,1.6344,0.70231,1.6896,0.19165,1.6974,3.4639,0.73947
2.4959,1.1189,1.0075,1.2672,0.61601,1.0482,0.65239,3.2132,0.76367
0.91954,1.2596,1.6722,0.92613,1.0676,0.78329,2.6811,1.0919,0.83529
2.7573,1.8885,1.9339,0.36248,1.2741,0.38789,0.99511,3.6215,0.99042
2.7431,0.92295,1.1259,1.2847,0.56297,0.91593,0.118,3.296,1.2736
2.2588,1.1645,0.96693,0.91621,0.9387,0.45156,0.59901,3.0351,0.23922
2.5282,0.98112,0.85939,0.71902,1.2376,0.51518,1.2334,3.1483,1.1992
1.6981,1.4921,1.5435,0.8821,0.8589,1.0416,2.3209,1.3517,1.1678
1.387,0.84348,0.44469,0.99967,0.76079,1.1384,0.65984,2.7864,1.3376
2.3782,0.63427,0.3853,0.84756,0.89623,1.3639,0.42699,2.9742,1.2185
2.8709,1.5534,1.8602,0.64338,0.18353,0.84139,1.1022,3.542,2.6652
2.6762,1.2251,1.0804,0.37752,1.395,0.22442,1.0587,2.8593,0.58866
2.9328,0.46191,0.84109,0.95824,1.0036,1.1192,0.39386,2.8078,1.3471
